customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charge_per_month,tenure_category_1-2yr,tenure_category_2-4yr,tenure_category_4-6yr,tenure_category_6+yr
4676-WLUHT,0,54,46.2,2431.95,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,44.21727272727272,False,False,True,False
3329-WDIOK,0,3,50.6,155.35,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,38.8375,False,False,False,False
7980-MHFLQ,0,72,24.9,1859.2,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,25.46849315068493,False,False,True,False
2873-ZLIWT,0,40,84.85,3303.05,1,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,80.56219512195122,False,True,False,False
3415-TAILE,0,2,65.7,134.35,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,44.78333333333333,False,False,False,False
0757-WCUUZ,0,54,63.35,3409.1,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,61.983636363636364,False,False,True,False
1629-DQQVB,0,14,50.1,709.5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47.3,True,False,False,False
1915-IOFGU,0,1,70.5,70.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35.25,False,False,False,False
3045-XETSH,0,10,94.85,953.45,1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,86.67727272727274,False,False,False,False
0374-AACSZ,0,1,50.15,50.15,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25.075,False,False,False,False
7239-HZZCX,0,1,19.75,19.75,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,9.875,False,False,False,False
4872-VXRIL,0,56,64.65,3665.55,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,64.30789473684212,False,False,True,False
9140-CZQZZ,0,68,79.6,5515.8,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,79.93913043478261,False,False,True,False
3423-HHXAO,0,14,19.5,272.0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,18.133333333333333,True,False,False,False
9938-TKDGL,0,68,99.55,6668.0,0,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,96.6376811594203,False,False,True,False
0531-ZZJWQ,1,55,74.0,4052.4,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,72.36428571428571,False,False,True,False
6537-QLGEX,0,16,38.9,664.4,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,39.08235294117647,True,False,False,False
2688-BHGOG,1,9,79.55,718.55,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,71.85499999999999,False,False,False,False
7683-CBDKJ,0,14,65.45,937.6,1,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,62.50666666666667,True,False,False,False
0946-CLJTI,1,58,98.7,5812.6,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,98.51864406779661,False,False,True,False
3160-TYXLT,0,53,46.3,2546.85,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,47.163888888888884,False,False,True,False
1325-USMEC,0,70,99.35,6944.5,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,97.80985915492958,False,False,True,False
0916-QOFDP,1,14,95.8,1346.3,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,89.75333333333333,True,False,False,False
0628-CNQRM,0,22,67.5,1544.05,1,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,67.13260869565217,True,False,False,False
5606-AMZBO,0,10,78.15,765.15,0,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,69.55909090909091,False,False,False,False
6199-IPCAO,0,29,26.1,692.55,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,23.084999999999997,False,True,False,False
7665-TOALD,0,1,69.6,69.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,34.8,False,False,False,False
0112-QWPNC,0,49,84.35,4059.35,1,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,81.187,False,False,True,False
0324-BRPCJ,1,68,100.2,6851.65,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,99.29927536231884,False,False,True,False
2777-PHDEI,0,1,78.05,78.05,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,39.025,False,False,False,False
5640-CAXOA,0,30,40.35,1187.05,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,38.291935483870965,False,True,False,False
2235-EZAIK,0,72,79.2,5401.9,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,73.99863013698629,False,False,True,False
3847-BAERP,0,10,20.9,247.0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,22.454545454545453,False,False,False,False
1196-AMORA,0,7,73.6,520.0,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,65.0,False,False,False,False
4282-YMKNA,0,9,74.75,706.6,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,70.66,False,False,False,False
1453-RZFON,0,1,49.9,49.9,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.95,False,False,False,False
8263-OKETD,0,20,68.9,1370.35,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,65.2547619047619,True,False,False,False
0670-KDOMA,0,1,20.25,20.25,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,10.125,False,False,False,False
2476-YGEFM,0,29,76.0,2215.25,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,73.84166666666667,False,True,False,False
8687-BAFGU,0,1,74.0,74.0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,37.0,False,False,False,False
0641-EVBOJ,0,3,82.3,214.4,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,53.6,False,False,False,False
0829-XXPLX,0,20,89.4,1871.15,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,89.10238095238095,True,False,False,False
9974-JFBHQ,0,64,99.15,6171.2,0,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,94.94153846153846,False,False,True,False
5356-RHIPP,0,1,20.2,20.2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,10.1,False,False,False,False
6624-JDRDS,0,6,29.45,161.45,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.064285714285713,False,False,False,False
0608-JDVEC,0,50,19.8,1013.2,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,19.866666666666667,False,False,True,False
9780-FKVVF,0,6,59.15,336.7,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,48.1,False,False,False,False
1919-RTPQD,0,7,44.75,333.65,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41.70625,False,False,False,False
5214-NLTIT,0,72,90.8,6511.8,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,89.2027397260274,False,False,True,False
3345-PBBFH,0,8,49.55,393.45,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,43.71666666666667,False,False,False,False
5055-BRMNE,0,67,106.7,7009.5,0,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,103.08088235294117,False,False,True,False
9189-JWSHV,1,24,93.55,2264.05,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,90.56200000000001,True,False,False,False
2190-PHBHR,0,72,94.45,6921.7,0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,94.81780821917808,False,False,True,False
2650-GYRYL,0,33,19.45,600.25,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,17.654411764705884,False,True,False,False
0746-JTRFU,0,2,25.05,56.35,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,18.783333333333335,False,False,False,False
5208-FVQKB,0,70,67.95,4664.15,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,65.69225352112676,False,False,True,False
7184-LRUUR,0,22,65.25,1441.8,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,62.68695652173913,True,False,False,False
6627-CFOSN,0,59,99.45,5623.7,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,93.72833333333332,False,False,True,False
